brand,product_links
"marc-jacobs-fragrances
","['Marc Jacobs Fragrances', 'https://www.sephora.com/product/daisy-eau-so-fresh-P281424?skuId=1317627&icid2=products grid:p281424:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/water-drench-hyaluronic-cloud-cream-P415701?skuId=1898550&icid2=products grid:p415701:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/water-drench-hyaluronic-cloud-hydra-gel-eye-patches-P423254?skuId=1976984&icid2=products grid:p423254:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/peter-thomas-roth-mask-to-max-4-piece-mask-kit-P477773?skuId=2494771&icid2=products grid:p477773:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/peter-thomas-roth-even-smoother-trade-glycolic-retinol-resurfacing-peel-pads-P479705?skuId=2533263&icid2=products grid:p479705:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/peter-thomas-roth-masking-minis-5-piece-mask-kit-P464800?skuId=2377349&icid2=products grid:p464800:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/peter-thomas-roth-water-drench-hyaluronic-hydrating-moisturizer-spf-45-P458576?skuId=2354629&icid2=products grid:p458576:product']"
"peter-thomas-roth
","['Peter Thomas Roth', 'https://www.sephora.com/product/peter-thomas-roth-even-smoother-trade-glycolic-retinol-resurfacing-serum-P479706?skuId=2533255&icid2=products grid:p479706:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/mugler-alien-goddess-eau-de-parfum-P475133?skuId=2467157&icid2=products grid:p475133:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/alien-P196516?skuId=1040815&icid2=products grid:p196516:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/angel-P9864?skuId=193839&icid2=products grid:p9864:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/mugler-angel-nova-eau-de-parfum-P468698?skuId=2437218&icid2=products grid:p468698:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/mugler-alien-goddess-eau-de-parfum-travel-spray-P475134?skuId=2467140&icid2=products grid:p475134:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/mugler-angel-nova-eau-de-toilette-P481135?skuId=2561298&icid2=products grid:p481135:product']"
"mugler
","['Mugler', 'https://www.sephora.com/product/alien-travel-spray-P433658?skuId=2103190&icid2=products grid:p433658:product']"
"origins
","['Origins', 'https://www.sephora.com/product/origins-ginzing-trade-vitamin-c-eye-cream-to-brighten-depuff-P475589?skuId=2499689&icid2=products grid:p475589:product']"
"origins
","['Origins', 'https://www.sephora.com/product/checks-balances-frothy-face-wash-P297516?skuId=1375682&icid2=products grid:p297516:product']"
"origins
","['Origins', 'https://www.sephora.com/product/origins-bestsellers-recruitment-set-P470048?skuId=2435006&icid2=products grid:p470048:product']"
"origins
","['Origins', 'https://www.sephora.com/product/dr-andrew-weil-for-origins-tm-mega-mushroom-relief-resilience-soothing-treatment-lotion-P429244?skuId=2056067&icid2=products grid:p429244:product']"
"origins
","['Origins', 'https://www.sephora.com/product/drink-up-intensive-overnight-hydrating-mask-with-avocado-swiss-glacier-water-P440925?skuId=2175453&icid2=products grid:p440925:product']"
"origins
","['Origins', 'https://www.sephora.com/product/ginzing-energy-boosting-gel-moisturizer-P444044?skuId=2263713&icid2=products grid:p444044:product']"
"origins
","['Origins', 'https://www.sephora.com/product/original-skin-retexturizing-mask-with-rose-clay-P397890?skuId=2175396&icid2=products grid:p397890:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/moondust-eyeshadow-P378821?skuId=2418101&icid2=products grid:p378821:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/24-7-glide-on-eye-pencil-P133707?skuId=1393693&icid2=products grid:p133707:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-P263504?skuId=1900000&icid2=products grid:p263504:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/eyeshadow-P309813?skuId=2417905&icid2=products grid:p309813:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/heavy-metal-glitter-liner-P74312?skuId=2234680&icid2=products grid:p74312:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/urban-decay-naked-3-mini-eyeshadow-palette-P474380?skuId=2482339&icid2=products grid:p474380:product']"
"urban-decay
","['Urban Decay', 'https://www.sephora.com/product/naked3-P384099?skuId=1573336&icid2=products grid:p384099:product']"
"stila
","['stila', 'https://www.sephora.com/product/magnificent-metals-glitter-glow-liquid-eye-shadow-P63087293?skuId=1891357&icid2=products grid:p63087293:product']"
"stila
","['stila', 'https://www.sephora.com/product/shimmer-glow-liquid-eye-shadow-P427385?skuId=2027209&icid2=products grid:p427385:product']"
"stila
","['stila', 'https://www.sephora.com/product/stay-all-day-waterproof-liquid-eye-liner-P253818?skuId=1221084&icid2=products grid:p253818:product']"
"stila
","['stila', 'https://www.sephora.com/product/stay-all-day-waterproof-liquid-eye-liner-micro-tip-P429008?skuId=2053833&icid2=products grid:p429008:product']"
"stila
","['stila', 'https://www.sephora.com/product/stila-stay-all-day-dual-ended-waterproof-liquid-eye-liner-P466152?skuId=2407906&icid2=products grid:p466152:product']"
"stila
","['stila', 'https://www.sephora.com/product/smudge-stick-waterproof-eye-liner-P261621?skuId=1247683&icid2=products grid:p261621:product']"
"stila
","['stila', 'https://www.sephora.com/product/correct-perfect-all-in-one-color-correcting-palette-P406281?skuId=1776848&icid2=products grid:p406281:product']"
"stila
","['stila', 'https://www.sephora.com/product/one-step-correct-P269019?skuId=1277474&icid2=products grid:p269019:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/amazing-grace-eau-de-toilette-P33801?skuId=607689&icid2=products grid:p33801:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/pure-grace-fragrance-P49706?skuId=707349&icid2=products grid:p49706:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/amazing-grace-firming-body-emulsion-P7411?skuId=607655&icid2=products grid:p7411:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/amazing-grace-bath-shampoo-shower-gel-P4682?skuId=463042&icid2=products grid:p4682:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/pure-grace-nude-rose-shampoo-bath-shower-gel-P429081?skuId=2053940&icid2=products grid:p429081:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/amazing-grace-ballet-rose-eau-de-toilette-P427744?skuId=2039006&icid2=products grid:p427744:product']"
"philosophy
","['philosophy', 'https://www.sephora.com/product/fresh-cream-body-lotion-P388647?skuId=1639467&icid2=products grid:p388647:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-supplement-case-P469196?skuId=2398287&icid2=products grid:p469196:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-ultimate-gel-eyeliner-P479854?skuId=2482024&icid2=products grid:p479854:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-organic-cotton-swabs-P460703?skuId=2300218&icid2=products grid:p460703:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/cleansing-exfoliating-wipes-P409800?skuId=1802677&icid2=products grid:p409800:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-clean-eye-mask-P460856?skuId=2283018&icid2=products grid:p460856:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-black-obsidian-face-body-gua-sha-P477714?skuId=2471886&icid2=products grid:p477714:product']"
"sephora-collection
","['SEPHORA COLLECTION', 'https://www.sephora.com/product/sephora-collection-all-over-solid-cleanser-P457444?skuId=2260123&icid2=products grid:p457444:product']"
"nars
","['NARS', 'https://www.sephora.com/product/nars-light-reflecting-advance-skincare-foundation-P479338?skuId=2514586&icid2=products grid:p479338:product']"
"nars
","['NARS', 'https://www.sephora.com/product/liquid-blush-P419506?skuId=1943323&icid2=products grid:p419506:product']"
"nars
","['NARS', 'https://www.sephora.com/product/blush-P2855?skuId=2296986&icid2=products grid:p2855:product']"
"nars
","['NARS', 'https://www.sephora.com/product/radiant-creamy-concealer-P377873?skuId=2172310&icid2=products grid:p377873:product']"
"nars
","['NARS', 'https://www.sephora.com/product/soft-matte-complete-concealer-P416200?skuId=2371425&icid2=products grid:p416200:product']"
"nars
","['NARS', 'https://www.sephora.com/product/pure-radiant-tinted-moisturizer-spf-30-pa-P302923?skuId=1396399&icid2=products grid:p302923:product']"
"nars
","['NARS', 'https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?skuId=2374593&icid2=products grid:p462720:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/smashbox-smashbox-x-becca-under-eye-brightening-corrector-P477826?skuId=2518587&icid2=products grid:p477826:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/smashbox-smashbox-x-becca-shimmering-skin-perfector-highlighter-P477825?skuId=2504389&icid2=products grid:p477825:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/studio-skin-15-hour-wear-foundation-P292403?skuId=2105427&icid2=products grid:p292403:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?skuId=2304343&icid2=products grid:p409317:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/cali-contour-palette-P429909?skuId=2060614&icid2=products grid:p429909:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/smashbox-photo-finish-primerizer-hydrating-face-primer-P479985?skuId=2517712&icid2=products grid:p479985:product']"
"smashbox
","['Smashbox', 'https://www.sephora.com/product/smashbox-halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-P460019?skuId=2376622&icid2=products grid:p460019:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/matte-velvet-skin-blurring-powder-foundation-P443566?skuId=2209906&icid2=products grid:p443566:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/artist-color-pencil-P430969?skuId=2072437&icid2=products grid:p430969:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/make-up-for-ever-reboot-foundation-P454035?skuId=2308443&icid2=products grid:p454035:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?skuId=2246726&icid2=products grid:p398321:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/ultra-hd-concealer-P439652?skuId=2246841&icid2=products grid:p439652:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/ultra-hd-invisible-cover-stick-foundation-P398775?skuId=1713155&icid2=products grid:p398775:product']"
"make-up-for-ever
","['MAKE UP FOR EVER', 'https://www.sephora.com/product/ultra-hd-underpainting-correction-palette-P428677?skuId=2034775&icid2=products grid:p428677:product']"
"murad
","['Murad', 'https://www.sephora.com/product/murad-retinol-renewal-value-set-P479644?skuId=2463693&icid2=products grid:p479644:product']"
"murad
","['Murad', 'https://www.sephora.com/product/retinol-youth-renewal-serum-P411365?skuId=1857002&icid2=products grid:p411365:product']"
"murad
","['Murad', 'https://www.sephora.com/product/murad-rapid-dark-spot-correcting-serum-P466673?skuId=2411999&icid2=products grid:p466673:product']"
"murad
","['Murad', 'https://www.sephora.com/product/murad-vitamin-c-glycolic-brightening-serum-P456571?skuId=2319382&icid2=products grid:p456571:product']"
"murad
","['Murad', 'https://www.sephora.com/product/murad-targeted-wrinkle-corrector-P479645?skuId=2533180&icid2=products grid:p479645:product']"
"murad
","['Murad', 'https://www.sephora.com/product/clarifying-cleanser-P4016?skuId=654228&icid2=products grid:p4016:product']"
"murad
","['Murad', 'https://www.sephora.com/product/invisiscar-resurfacing-treatment-P446423?skuId=2255289&icid2=products grid:p446423:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/caudalie-premier-cru-dark-circle-correcting-eye-cream-P480285?skuId=2534360&icid2=products grid:p480285:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/caudalie-premier-cru-anti-aging-cream-moisturizer-P480160?skuId=2534352&icid2=products grid:p480160:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/instant-detox-mask-P395615?skuId=1698018&icid2=products grid:p395615:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/caudalie-premier-cru-anti-aging-serum-P480284?skuId=2534337&icid2=products grid:p480284:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/vinoperfect-radiance-serum-P94421?skuId=2459261&icid2=products grid:p94421:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/beauty-elixir-P6025?skuId=1231182&icid2=products grid:p6025:product']"
"caudalie
","['Caudalie', 'https://www.sephora.com/product/caudalie-vinopure-natural-salicylic-acid-pore-minimizing-toner-P474939?skuId=2491421&icid2=products grid:p474939:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/born-this-way-super-coverage-multi-use-sculpting-concealer-P432298?skuId=2084523&icid2=products grid:p432298:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/born-this-way-P397517?skuId=2084648&icid2=products grid:p397517:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/too-faced-too-femme-heart-core-lipstick-P480363?skuId=2519874&icid2=products grid:p480363:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/too-faced-you-re-so-hot-set-P475623?skuId=2469559&icid2=products grid:p475623:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/better-than-sex-mascara-P381000?skuId=1533439&icid2=products grid:p381000:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/too-faced-too-femme-blush-P480359?skuId=2519817&icid2=products grid:p480359:product']"
"too-faced
","['Too Faced', 'https://www.sephora.com/product/lip-injection-extreme-lip-plumper-P378111?skuId=1494004&icid2=products grid:p378111:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/fresh-rose-hyaluronic-acid-deep-hydration-moisturizer-P471237?skuId=2458230&icid2=products grid:p471237:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/soy-face-cleanser-P7880?skuId=487694&icid2=products grid:p7880:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/fresh-lotus-youth-preserve-moisturizer-P454378?skuId=2316800&icid2=products grid:p454378:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/sugar-lip-treatment-spf-15-P57002?skuId=1190529&icid2=products grid:p57002:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/lotus-youth-preserve-dream-face-cream-P440312?skuId=2175560&icid2=products grid:p440312:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/fresh-floral-recovery-redness-reducing-overnight-mask-P479841?skuId=2535417&icid2=products grid:p479841:product']"
"fresh
","['fresh', 'https://www.sephora.com/product/fresh-rose-deep-hydration-skincare-set-P475104?skuId=2480978&icid2=products grid:p475104:product']"
"dr-brandt-skincare
","['Dr. Brandt Skincare', 'https://www.sephora.com/product/pores-no-more-pore-refiner-primer-P139005?skuId=1161629&icid2=products grid:p139005:product']"
